,Cmin,Cmax,Cmin_rna,Cmax_rna,coex,string,Cmin_Nucleus,Cmin_Cytoplasm,Cmin_Mitochondrion,Cmin_Endoplasmic_reticulum,Cmin_Golgi_apparatus,Cmin_Plasma_membrane,Cmin_Vacuole,Cmin_Peroxisome,Cmin_Cytoskeleton,Cmin_Cell_wall,Cmax_Nucleus,Cmax_Cytoplasm,Cmax_Mitochondrion,Cmax_Endoplasmic_reticulum,Cmax_Golgi_apparatus,Cmax_Plasma_membrane,Cmax_Vacuole,Cmax_Peroxisome,Cmax_Cytoskeleton,Cmax_Cell_wall,Kd,int_stoich,fb_pred,Kd_pred,Kd_pred_RF,fb_pred_RF
4474,YKR055W,YDL135C,7.557564685419992,105.086137531,0.6203675711097031,975.0,2.273,4.719,0.333,4.0,0.852,5.0,1.019,0.0,1.884,2.004,2.464,5.0,1.087,1.326,1.091,4.434,1.373,0.0,2.181,1.454,-5.090652957854984,-2.1308839928787955,-1.7832767,-6.34639,-5.249109732814488,-1.995849857021336
4475,YKL156W,YKR057W,558.3492367589996,1178.636565260001,0.771837148412984,997.0,2.48,5.0,2.961,1.014,0.0,0.739,0.0,0.0,0.849,0.0,2.514,5.0,1.389,0.705,0.0,0.0,0.0,0.0,0.675,0.0,-5.126273530011442,-0.7625407786456443,-0.70709383,-6.0663004,-5.3131419716270765,-0.7003794009986689
4476,YER102W,YKR057W,4450.214938609989,1178.636565260001,0.7407592721032233,990.0,2.815,5.0,0.749,0.0,0.0,0.913,0.0,0.0,0.708,0.0,2.514,5.0,1.389,0.705,0.0,0.0,0.0,0.0,0.675,0.0,-5.438584315813392,-0.5057455857437873,-0.4349431,-6.23044,-5.725681553643973,-0.5064003538670867
4477,YKR057W,YBL072C,1178.636565260001,4693.586068070003,0.8318454782408402,994.0,2.514,5.0,1.389,0.705,0.0,0.0,0.0,0.0,0.675,0.0,2.951,5.0,0.918,0.555,0.0,0.967,0.745,0.0,0.823,0.671,-4.840288016352323,-0.868015858648483,-0.66598034,-6.18376,-5.163689401842008,-0.7622468012089005
4478,YOR182C,YKR057W,2063.13643449,1178.636565260001,0.9434866179351556,994.0,2.626,5.0,1.587,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.514,5.0,1.389,0.705,0.0,0.0,0.0,0.0,0.675,0.0,-4.724230580519324,-1.0866345010361231,-0.42138454,-6.2612443,-5.057176810529144,-0.8996687232576924
4479,YGL147C,YKR057W,2071.7567817100044,1178.636565260001,0.9521903111824348,946.0,2.564,5.0,1.812,0.923,0.0,0.634,0.551,0.0,1.025,0.79,2.514,5.0,1.389,0.705,0.0,0.0,0.0,0.0,0.675,0.0,-4.598126981893127,-1.1034600213831358,-0.4949465,-6.1284485,-4.939150769880772,-0.8846328974764167
4480,YCL026C-A,YKR057W,10.42736158490004,1178.636565260001,0.153350981336056,0.0,4.407,4.539,1.763,0.0,0.0,1.343,0.798,0.0,0.652,0.765,2.514,5.0,1.389,0.705,0.0,0.0,0.0,0.0,0.675,0.0,-5.973473981439598,-1.887605267940788,-2.0993621,-5.341795,-5.531041830195018,-2.064840851996846
4481,YKR058W,YLR258W,2.086394140600004,10.67978805639995,0.7297390980963867,999.0,2.814,4.551,1.055,0.758,0.791,1.103,4.201,0.736,0.0,0.875,4.352,5.0,1.63,1.041,0.0,1.334,1.317,1.131,0.887,1.554,-5.70875082947516,-1.5937126053164474,-1.1578287,-6.8706245,-5.799102272826678,-1.4565898391869678
4482,YKR058W,YPR184W,2.086394140600004,16.152634997800014,0.70822648483468,907.0,2.814,4.551,1.055,0.758,0.791,1.103,4.201,0.736,0.0,0.875,1.899,4.423,4.391,1.063,1.135,2.149,1.129,0.72,0.666,1.44,-5.950689651340192,-1.3486145483206473,-1.0550518,-6.6191764,-6.165994919665929,-1.2840393489664583
4483,YKR058W,YFR015C,2.086394140600004,3.631326332160017,0.7590600051693042,999.0,2.814,4.551,1.055,0.758,0.791,1.103,4.201,0.736,0.0,0.875,2.586,4.691,4.338,1.127,0.0,1.395,1.393,0.951,0.764,1.614,-6.301558990172091,-1.094346018533667,-0.87284,-7.008317,-6.53967706716888,-1.1365069914038133
4484,YKR059W,YMR186W,1836.2210319299984,1457.6608283800008,0.6167752710847583,511.00000000000006,3.414,4.757,1.908,1.665,0.559,4.284,1.272,0.79,1.577,0.956,3.596,5.0,5.0,2.731,2.073,4.539,2.459,1.8,2.577,2.576,-3.801993315474216,-1.9031896798496932,-1.7425247,-4.046864,-3.808079546943036,-1.9033480370144824
4485,YKR059W,YLR180W,1836.2210319299984,561.7855524650016,0.5043245606860187,214.0,3.414,4.757,1.908,1.665,0.559,4.284,1.272,0.79,1.577,0.956,2.518,4.677,1.677,1.039,0.621,1.5,1.218,0.892,1.861,1.615,-4.149196275240587,-1.559781404470137,-1.1398023,-4.2123575,-4.000348823388936,-1.6885816108960705
4486,YDL192W,YKR059W,772.9893770280001,1836.2210319299984,0.689323994549282,269.0,2.682,5.0,2.453,2.456,5.0,3.993,2.438,2.068,2.263,1.354,3.414,4.757,1.908,1.665,0.559,4.284,1.272,0.79,1.577,0.956,-4.6401348586818,-1.294514933037059,-2.438123,-3.8904016,-4.433855645639498,-1.4597753356969596
4487,YKR059W,YDL055C,1836.2210319299984,1095.2762345399997,0.4600763603545733,413.0,3.414,4.757,1.908,1.665,0.559,4.284,1.272,0.79,1.577,0.956,1.379,4.685,1.416,1.228,1.145,1.326,0.975,1.02,0.97,2.193,-3.853592416695245,-1.8468264026133088,-1.1517504,-4.2455797,-3.91843213113888,-1.8498703697038343
4488,YKR059W,YAL005C,1836.2210319299984,2209.9549350299985,0.0681772625755646,432.0,3.414,4.757,1.908,1.665,0.559,4.284,1.272,0.79,1.577,0.956,5.0,5.0,2.098,2.129,1.267,4.34,5.0,1.08,1.635,5.0,-4.070259315389453,-1.6687438278892175,-2.0850608,-3.7141783,-3.8998453921335288,-1.8192863751996635
4489,YLL026W,YKR059W,101.35783397099996,1836.2210319299984,0.543679471200596,161.0,5.0,5.0,2.829,2.273,1.35,2.159,2.29,1.414,2.238,2.148,3.414,4.757,1.908,1.665,0.559,4.284,1.272,0.79,1.577,0.956,-4.039373772330078,-1.83957168296572,-2.021026,-4.195974,-4.028751187944292,-1.8568654442162995
4490,YKR059W,YLR249W,1836.2210319299984,3181.7467860999973,0.8593898031864012,851.0,3.414,4.757,1.908,1.665,0.559,4.284,1.272,0.79,1.577,0.956,2.939,5.0,1.632,1.355,0.955,1.624,1.469,0.983,1.685,1.376,-4.797365468077744,-1.0668558993721855,-1.1056561,-4.6353564,-4.733248925750221,-1.2744396244883367
4491,YKR059W,YPL240C,1836.2210319299984,372.98178391199946,0.0232431326299525,470.0,3.414,4.757,1.908,1.665,0.559,4.284,1.272,0.79,1.577,0.956,5.0,5.0,2.828,2.731,2.093,4.086,2.459,1.796,2.593,2.601,-3.5312783127024527,-2.161702450368767,-1.7660594,-3.788252,-3.5736592336896225,-2.119155891748475
4492,YER070W,YKR059W,714.9167151690002,1836.2210319299984,0.5384208933819495,0.0,4.45,5.0,2.301,0.594,0.0,0.823,1.116,0.333,1.711,1.338,3.414,4.757,1.908,1.665,0.559,4.284,1.272,0.79,1.577,0.956,-3.971958513806483,-2.190753037407388,-2.3696988,-3.7707655,-3.899834011324241,-2.146845913540097
4493,YKR059W,YPL061W,1836.2210319299984,1885.99202716,0.1048947977760501,0.0,3.414,4.757,1.908,1.665,0.559,4.284,1.272,0.79,1.577,0.956,2.704,5.0,5.0,1.372,0.572,1.745,1.415,2.806,0.802,1.623,-4.023713123580534,-1.690354586137077,-1.8819131,-4.0256367,-3.863684623782029,-1.8197658766921487
4494,YKR060W,YIL034C,16.718249152599995,58.10752570049989,0.4940345525784718,0.0,4.578,2.133,0.521,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.591,5.0,1.218,0.674,0.809,4.25,1.035,0.743,5.0,1.123,-6.3319270404998536,-0.8242658037312252,-1.6097671,-5.996361,-6.205448084643839,-1.0406316417030943
4495,YKR060W,YDR224C,16.718249152599995,1186.99568983,0.2173055878794283,0.0,4.578,2.133,0.521,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,3.117,1.714,1.632,0.946,1.644,1.215,0.721,2.243,1.415,-6.436766289278216,-1.659214068785963,-2.0587919,-5.30012,-5.973779342526974,-1.7632278733898252
4496,YKR060W,YJL033W,16.718249152599995,45.55777103709995,0.9634948059142308,630.0,4.578,2.133,0.521,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.692,2.374,0.85,0.0,0.0,0.781,0.0,0.0,0.634,0.0,-6.773231203343001,-0.5367615266985389,-1.1716928,-6.410627,-6.708646801463682,-0.6628917918781341
4497,YKR060W,YER068W,16.718249152599995,26.58429074440001,0.3918042866985025,0.0,4.578,2.133,0.521,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,1.506,1.296,0.772,0.857,1.169,0.0,0.885,1.026,-6.059295625497739,-0.9729602953591064,-1.5207651,-5.9997563,-5.903438253257317,-1.1936603249810152
4498,YKR060W,YDR324C,16.718249152599995,47.57277847670003,0.9694182929640032,996.0,4.578,2.133,0.521,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,2.376,1.111,0.0,0.222,0.0,0.0,0.0,0.0,0.0,-7.610038351221794,-0.2434081486215653,-0.7097554,-6.99156,-7.262706905773371,-0.3940438507755409
4499,YKR060W,YBL002W,16.718249152599995,785.7577101720013,0.2248876092118726,0.0,4.578,2.133,0.521,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,3.144,1.756,1.613,1.051,1.707,1.307,0.784,2.284,1.459,-5.966422128505717,-1.6128619542583515,-1.9256966,-5.430634,-5.756388461202159,-1.7713383227316413
4500,YKR060W,YDL111C,16.718249152599995,56.69120577309996,0.9399951118805469,851.0,4.578,2.133,0.521,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,0.526,0.0,0.0,0.0,0.0,0.0,0.652,0.0,-7.365094674082139,-0.3104588231966998,-0.9877003,-6.6236653,-7.138436854843686,-0.4368533617578676
4501,YKR060W,YHR169W,16.718249152599995,37.46126199010004,0.9542170198890528,957.0,4.578,2.133,0.521,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,3.287,1.306,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.928444380380499,-0.4130192335207749,-0.78629225,-6.8887215,-6.815512652149084,-0.597140832535354
4502,YKR060W,YNL232W,16.718249152599995,42.68003537929992,0.9258524952687855,866.0,4.578,2.133,0.521,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,1.52,0.0,0.0,0.0,0.0,0.0,0.88,0.0,-7.062562218520968,-0.4174312997563089,-0.96410835,-6.672363,-6.914544565991321,-0.5197792055234158
4503,YKR060W,YNR054C,16.718249152599995,29.586554493999973,0.9632352932601328,426.0,4.578,2.133,0.521,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,4.452,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7.90069242100262,-0.1574302943321818,-1.0881746,-6.478725,-7.320246316621694,-0.4610046801128117
4504,YKR060W,YOL077C,16.718249152599995,153.0406848799998,0.9412989837456756,803.9999999999999,4.578,2.133,0.521,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,2.097,1.103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9.234749065294178,-0.5087414400646858,-1.1262453,-6.388289,-8.05267269387238,-0.8663073706730181
4505,YJL079C,YKR060W,44.74918023180008,16.718249152599995,0.1147862683366694,0.0,4.193,4.344,1.275,4.291,1.418,1.64,4.281,0.836,0.856,1.483,4.578,2.133,0.521,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.11607107095566,-1.031654913637064,-0.93316364,-6.35787,-5.880129780126802,-1.3003439311928588
4506,YDR311W,YKR062W,14.300213116500013,30.74328491589989,0.5909677203734799,999.0,5.0,5.0,0.796,0.0,0.0,0.542,0.0,0.0,0.916,0.509,5.0,1.764,0.778,0.0,0.0,0.0,0.0,0.0,1.03,0.0,-5.748349776126716,-1.203887137658269,-0.89626026,-6.8114533,-6.165212554134013,-1.0138644945201634
4507,YKR062W,YDR418W,30.74328491589989,2512.5715654200008,0.5832486697574782,0.0,5.0,1.764,0.778,0.0,0.0,0.0,0.0,0.0,1.03,0.0,1.523,5.0,1.187,0.655,0.0,0.762,0.761,0.0,0.97,0.879,-4.144593353245597,-2.6791785651933684,-2.0811942,-5.1653233,-4.460998573558747,-2.4107224238102067
4508,YKR063C,YOR253W,11.699450699200025,68.5731575412001,0.4872460136357099,0.0,5.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.985,5.0,1.535,0.793,1.114,0.0,0.0,0.0,0.841,0.0,-6.103148702665334,-1.322083281367347,-1.6257373,-5.717661,-5.813242205677682,-1.495462092583107
4509,YKR063C,YGR275W,11.699450699200025,36.081790892599976,0.8019848425197971,0.0,5.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.868,0.0,0.0,0.0,0.0,0.0,0.463,1.251,0.0,-6.336884629786104,-1.1300750309361112,-1.3131549,-6.580392,-6.174033794500555,-1.1941714747599783
4510,YKR063C,YPL163C,11.699450699200025,340.3220603360001,0.4629505739904527,0.0,5.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.925,4.235,0.333,0.0,0.0,0.996,4.0,0.0,0.543,5.0,-7.186510598399098,-0.5386722207149351,-1.2162273,-6.3924794,-6.540409934018101,-1.084812618674867
4511,YKR063C,YER134C,11.699450699200025,25.68446098860003,0.3967631165122626,0.0,5.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.546,0.0,0.0,0.0,0.566,0.0,0.667,0.0,0.531,-5.758767194920644,-1.6201198347018797,-1.634356,-6.225322,-5.901181724102328,-1.4656929755818502
4512,YKR063C,YOR215C,11.699450699200025,15.81941855300004,0.2815276308678678,0.0,5.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.333,4.521,4.549,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.604799093181678,-1.7503444428026007,-1.1958802,-6.883691,-5.752395635394017,-1.629074601045532
4513,YKR063C,YBR137W,11.699450699200025,31.67179422800004,0.4978319849467454,0.0,5.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.444,5.0,0.693,0.655,0.0,0.0,0.0,0.633,0.0,0.0,-6.591601157555981,-0.8919427624716374,-1.6113197,-5.8854456,-5.975707520091349,-1.322284230818747
4514,YKR063C,YHR060W,11.699450699200025,23.240203492399985,0.5741173504648804,0.0,5.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.555,2.78,0.832,1.631,1.43,1.3,1.998,0.0,0.585,1.065,-6.968293163840317,-0.6603732053197553,-1.0568206,-6.7871523,-6.869740499952482,-0.7740173043663643
4515,YKR063C,YIL148W,11.699450699200025,2888.2395396499974,0.2987403261590144,0.0,5.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.605,5.0,4.26,1.157,0.774,1.463,1.301,0.58,1.285,1.314,-5.596817679593866,-1.777349311514324,-2.542381,-4.8019824,-5.3054241391836605,-1.994988965237628
4516,YKR063C,YDL087C,11.699450699200025,9.124845911539992,0.7936978081399376,0.0,5.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.675,0.0,-6.666182591778056,-0.8241415096145968,-1.3701314,-6.494092,-6.640913388995722,-0.8727223232441028
4517,YKR063C,YMR178W,11.699450699200025,44.136177762899976,0.2726350954720335,0.0,5.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.333,4.645,0.764,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.148237247757479,-1.3032272424956377,-1.5220549,-6.116241,-5.960646986096741,-1.332033426323744
4518,YKR063C,YLR064W,11.699450699200025,40.94140577150002,0.8241420379207346,0.0,5.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,1.371,5.0,0.0,2.316,0.956,0.567,1.053,0.0,-5.907353458702414,-1.467948310136064,-1.150924,-6.266984,-6.109667481632846,-1.2574456729214107
4519,YKR063C,YNL108C,11.699450699200025,46.823435818500045,0.771198128166758,0.0,5.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.2,4.31,0.556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.033671088821422,-1.3491857672692356,-1.5773721,-6.0701942,-6.001427642446569,-1.3537814396283094
4520,YKR063C,YML022W,11.699450699200025,259.22178872199987,0.5230202547191246,0.0,5.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.349,4.557,1.736,1.072,0.0,0.796,0.0,0.98,0.0,0.701,-5.644252466857271,-1.7606273384390616,-2.2039456,-5.5236497,-5.45222799491386,-1.807087023855655
4521,YKR063C,YEL019C,11.699450699200025,8.920558316500015,0.6308525406403778,0.0,5.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,4.501,0.967,0.55,0.0,0.585,0.9,0.0,1.651,0.672,-6.368097212213091,-1.0487108885695422,-1.5264862,-6.456437,-6.425169738589204,-1.1420840082957833
4522,YKR063C,YDR059C,11.699450699200025,22.2161968605,0.6384027238592946,0.0,5.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.086,3.64,1.608,1.378,0.0,1.152,1.535,1.116,1.0,0.821,-6.051703279178628,-1.3288917720442062,-1.5163882,-6.50572,-6.708739566188391,-0.945612809276216
4523,YKR063C,YCR027C,11.699450699200025,13.13576719129999,0.7381717221540263,0.0,5.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.276,4.728,1.271,1.106,1.176,3.652,1.919,0.0,1.117,1.233,-6.334103027329677,-1.0759710346266826,-1.5466237,-6.8581743,-6.437963354584705,-1.1492360735648175
4524,YKR063C,YDL120W,11.699450699200025,68.30598939489997,0.613055317078698,0.0,5.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.222,5.0,5.0,1.202,0.571,1.664,1.607,1.327,1.258,0.894,-5.746272966244232,-1.5918879319413368,-1.7739393,-6.3583755,-5.700319153375006,-1.6034734469377343
4525,YKR063C,YDR437W,11.699450699200025,5.217042288749996,0.4672249028097909,0.0,5.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,5.0,0.778,5.0,1.289,1.434,0.0,0.0,0.0,1.328,-7.979236543865742,-0.2075434882875889,-1.2034111,-6.9891863,-6.773956163761837,-1.029380050867653
4526,YKR063C,YJL016W,11.699450699200025,22.578560688300016,0.6498064467410499,0.0,5.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.167,4.39,0.944,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.778466976722074,-0.7718905318808762,-1.3735645,-6.2362638,-6.580967323709976,-0.9452504047011112
4527,YKR063C,YIL084C,11.699450699200025,8.410094848110013,0.7507194645594828,0.0,5.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,1.016,0.0,0.0,0.584,0.0,0.0,0.0,1.08,-5.873861880737451,-1.4712615733837,-1.4460292,-6.4037642,-6.181669204538261,-1.3945452417144768
4528,YKR063C,YNL046W,11.699450699200025,5.315050308629999,0.6906975026374466,0.0,5.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.156,4.167,0.833,4.0,0.0,1.0,0.0,0.0,0.0,0.0,-7.570785730586413,-0.3363652666083109,-1.1824905,-6.7244406,-7.28771207745431,-0.6087642818982908
4529,YKR063C,YHR110W,11.699450699200025,99.28913229130006,0.3805991431017699,0.0,5.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.528,0.665,4.454,3.0,0.636,0.55,0.0,0.0,0.0,-6.215031550725166,-1.1596618755977164,-1.0553226,-6.2126055,-5.903416088955469,-1.4787768286522174
4530,YKR063C,YNL125C,11.699450699200025,14.188187708099973,0.7390467037164454,0.0,5.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.431,5.0,5.0,4.0,0.0,4.327,0.0,0.0,0.0,1.06,-7.350091896407303,-0.4754236153394877,-1.0906699,-7.035163,-7.270927654490777,-0.6339734409092166
4531,YKR063C,YKL013C,11.699450699200025,72.70494398919995,0.4023131270784763,0.0,5.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.833,5.0,2.009,0.0,0.0,0.804,0.823,0.0,5.0,0.683,-6.021351083081324,-1.390895636486677,-1.4840877,-6.5453787,-5.850659615058187,-1.6125872863500263
4532,YKR063C,YPR149W,11.699450699200025,59.18644527589993,0.3351354941937923,0.0,5.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.056,4.443,4.313,4.359,0.977,5.0,1.523,0.0,1.216,1.768,-5.139970657766432,-2.22495295455834,-1.8704951,-6.141965,-5.389583081599311,-1.987039437760885
4533,YMR042W,YKR063C,10.33150228530002,11.699450699200025,0.8433200325419415,0.0,5.0,1.563,1.336,0.502,0.0,0.898,0.75,0.0,0.979,1.244,5.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.591369462162564,-0.949000650650498,-1.3260312,-6.392666,-6.539815921292338,-1.073959272761822
4534,YKR063C,YIL047C,11.699450699200025,59.263693840000094,0.7153068159870843,0.0,5.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.954,4.325,4.224,0.797,0.587,5.0,4.3,0.0,0.513,0.845,-6.088285393885223,-1.279733314002425,-1.8948189,-6.7839603,-5.944801673550253,-1.4308957687353214
4535,YLR271W,YKR063C,11.368409423799996,11.699450699200025,0.3115775485801939,0.0,4.668,4.127,0.671,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7.354654846252773,-0.5343183717304121,-1.1866137,-6.582924,-7.0499381060225925,-0.7209056160074296
4536,YLR239C,YKR063C,8.38453224979002,11.699450699200025,0.2922466620194016,0.0,1.201,4.684,4.611,1.156,0.0,0.507,0.0,1.196,0.0,0.901,5.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.582911913155501,-0.8611859277300761,-1.004828,-6.7699966,-6.571239940484313,-0.9967262282798824
4537,YKR063C,YPR017C,11.699450699200025,40.86683126190024,0.7213032071946404,0.0,5.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.443,5.0,2.261,2.364,2.508,2.668,2.46,1.146,2.727,1.966,-5.582890870574785,-1.739720290620439,-2.013067,-6.022902,-5.539343783450098,-1.6713364370766757
4538,YKR063C,YIL140W,11.699450699200025,39.9493113853,0.3606360822317409,0.0,5.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.332,5.0,0.0,1.82,1.501,5.0,4.272,0.0,5.0,1.533,-5.892165891216583,-1.4509359496020868,-0.559468,-6.6939554,-5.866734504667971,-1.41996706169733
4539,YKR063C,YBR188C,11.699450699200025,20.868169155,0.7656154435972682,0.0,5.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.759,0.0,0.0,0.0,0.0,0.0,0.444,0.0,0.0,-6.205841542444401,-1.1754352808208877,-1.2600441,-6.63746,-6.249119321900596,-1.14981976371025
4540,YKR063C,YPR063C,11.699450699200025,83.47267662010002,0.7040852916113358,0.0,5.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.556,4.133,0.667,4.233,0.111,0.667,0.0,0.111,0.0,0.0,-6.564874770260484,-0.963765973032404,-1.6657057,-5.672804,-5.819040988823804,-1.477556823410697
4541,YKR063C,YER159C,11.699450699200025,36.00853663640001,0.4083160017735561,0.0,5.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.761,0.0,0.744,0.0,0.0,0.0,0.0,0.0,0.641,-5.53089624146964,-1.805853509547369,-1.6363077,-6.1234465,-5.674215281085245,-1.6392706557580323
4542,YKR063C,YMR255W,11.699450699200025,12.649257295400048,0.7104508620402886,0.0,5.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.285,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.55,-7.396526769962406,-0.5297132618758359,-1.491128,-6.312918,-6.409079326305898,-1.081937098392339
4543,YKR063C,YJL122W,11.699450699200025,112.84818178000022,0.774846207920126,0.0,5.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,1.617,0.726,0.0,0.0,0.0,0.0,0.909,0.923,-5.564175456564848,-1.7762656831666293,-2.18006,-5.327976,-5.596486818270972,-1.7356242345327315
4544,YKR063C,YKL006W,11.699450699200025,2411.878059399999,0.3359688671816638,0.0,5.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,2.352,0.581,0.0,0.0,0.0,0.222,0.734,0.0,-5.4122620209700285,-2.073900591333626,-2.2254546,-5.1447587,-5.338112298382172,-2.0686748975280302
4545,YKR063C,YAL033W,11.699450699200025,41.21913153139997,0.4343773451750692,365.0,5.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,3.801,1.565,0.0,0.0,0.0,0.0,0.0,0.686,0.0,-5.6784278273429205,-1.6604511753367912,-1.4459393,-6.244658,-5.934598798412208,-1.4744521621783155
4546,YKR063C,YHL001W,11.699450699200025,1518.8348942399991,0.6806966839364753,0.0,5.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,2.376,0.0,0.0,0.0,0.0,0.333,0.0,0.0,-5.561984682398283,-1.9458953675045028,-1.9042294,-5.326679,-5.532877610298579,-1.9542594437832848
4547,YPR046W,YKR063C,11.11487993109995,11.699450699200025,0.4653730490934643,0.0,5.0,1.556,0.0,0.0,0.0,0.0,0.0,0.0,1.65,0.0,5.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-7.042468027167707,-0.6773404155007824,-1.3069428,-6.4766793,-6.926858267952801,-0.8029055579002149
4548,YKR063C,YMR269W,11.699450699200025,8.67456323955999,0.7686122066302169,284.0,5.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.916,0.0,0.0,0.0,0.0,0.537,0.0,0.0,0.0,-7.27186989939809,-0.5804907061359703,-0.9312779,-6.905739,-7.021890813721087,-0.718027631387173
4549,YKR063C,YDL208W,11.699450699200025,237.7824863550005,0.7441276009389013,277.0,5.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,2.96,1.714,0.572,0.0,0.0,0.0,0.0,1.09,0.0,-5.803452941579265,-1.661783010177488,-1.8860202,-5.705089,-5.702292555994145,-1.6767085108033375
4550,YKR063C,YGL010W,11.699450699200025,14.712059254299929,0.5563401690347204,0.0,5.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.286,0.111,4.264,1.03,2.0,0.921,0.943,0.0,0.631,-6.585949351576264,-0.8840147570009294,-1.2526422,-6.3214884,-6.456608402154908,-1.23816728996568
4551,YKR063C,YMR011W,11.699450699200025,244.63548713900045,0.1735756805159338,0.0,5.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.599,4.661,1.633,1.131,0.8,5.0,4.353,2.893,0.903,1.632,-4.6108856480185,-2.695007624896033,-2.358176,-5.476628,-4.925819156504903,-2.43239316877825
