,Cmin,Cmax,Cmin_rna,Cmax_rna,coex,string,Cmin_Nucleus,Cmin_Cytoplasm,Cmin_Mitochondrion,Cmin_Endoplasmic_reticulum,Cmin_Golgi_apparatus,Cmin_Plasma_membrane,Cmin_Endosome,Cmin_Lysosome,Cmin_Peroxisome,Cmin_Cytoskeleton,Cmin_Extracellular_region,Cmax_Nucleus,Cmax_Cytoplasm,Cmax_Mitochondrion,Cmax_Endoplasmic_reticulum,Cmax_Golgi_apparatus,Cmax_Plasma_membrane,Cmax_Endosome,Cmax_Lysosome,Cmax_Peroxisome,Cmax_Cytoskeleton,Cmax_Extracellular_region,Kd,int_stoich,fb_pred,Kd_pred,corum,Kd_pred_RF,fb_pred_RF
527,STT3B,ANKRD17,101.7063183000002,53.956317999999904,0.1705945946846125,236.0,1.32,4.676,1.147,4.7,1.82,3.222,1.142,1.396,0.57,1.069,1.251,5.0,5.0,1.323,0.869,0.843,2.835,0.748,0.0,0.281,1.037,1.09,-3.5745882048410547,-3.410219952764311,-2.5183036,-4.0442495,0.0,-3.81784075652504,-3.149617758708485
528,ANKRD17,PSPC1,53.956317999999904,61.57429400000005,0.1246388080360554,196.0,5.0,5.0,1.323,0.869,0.843,2.835,0.748,0.0,0.281,1.037,1.09,5.0,4.02,2.075,1.023,0.77,1.366,0.604,0.743,0.645,1.414,1.351,-4.105816074064545,-2.534794777611965,-2.6122365,-3.9465854,0.0,-4.064538987380109,-2.4769208478428832
529,ANKRD26,RAB9A,8.800600667000007,31.838050000000003,0.3137473173015006,229.0,3.545,3.514,0.87,0.754,1.532,1.18,0.0,0.755,0.0,5.0,0.917,2.837,5.0,1.92,3.759,4.42,3.693,5.0,5.0,1.459,1.641,4.431,-5.056579236368909,-2.8641435633015084,-3.1835594,-4.7058897,0.0,-5.207838151351425,-2.925843023484906
530,ANKRD26,WASF2,8.800600667000007,43.06462933000017,0.1083318411987866,221.0,3.545,3.514,0.87,0.754,1.532,1.18,0.0,0.755,0.0,5.0,0.917,3.283,5.0,1.803,1.336,1.465,4.27,3.076,1.51,0.0,4.558,4.347,-5.545211556844547,-2.381826772896395,-3.4019458,-4.87442,0.0,-5.304715601281711,-2.673787504618093
531,ANKRD26,GOLT1B,8.800600667000007,26.712435330000034,0.4484926025306312,212.0,3.545,3.514,0.87,0.754,1.532,1.18,0.0,0.755,0.0,5.0,0.917,1.214,4.405,0.96,4.394,3.629,1.945,0.907,1.442,0.836,0.83,0.849,-6.337332892337238,-1.6772388566340433,-2.93817,-4.8833237,0.0,-5.971847063556869,-2.144563889581533
532,ANKRD26,ARID1A,8.800600667000007,36.118372409999985,0.08296976206073,229.99999999999997,3.545,3.514,0.87,0.754,1.532,1.18,0.0,0.755,0.0,5.0,0.917,5.0,3.122,1.98,1.654,1.146,2.189,1.329,1.325,1.262,2.281,2.24,-6.00633887504314,-1.9598332790264368,-3.0679939,-5.4073334,0.0,-5.633897774359623,-2.51330492733836
533,ANKRD26,VPS35,8.800600667000007,107.28728670000062,0.4017050178069485,270.0,3.545,3.514,0.87,0.754,1.532,1.18,0.0,0.755,0.0,5.0,0.917,2.751,5.0,2.433,2.118,2.92,2.462,5.0,4.58,1.774,2.433,4.402,-5.4260400711256604,-2.550971464477466,-2.9978065,-5.3416266,0.0,-5.179218782419074,-2.7426137629772835
534,ANKRD26,WDR3,8.800600667000007,89.22553332999958,0.2421262733509207,242.0,3.545,3.514,0.87,0.754,1.532,1.18,0.0,0.755,0.0,5.0,0.917,4.724,2.051,1.568,0.994,0.698,0.0,0.0,0.0,0.0,0.727,0.939,-8.147290773354872,-1.509842793431725,-2.62049,-5.309099,0.0,-7.121392773088078,-1.9425767271727488
535,ANKRD27,YWHAE,24.97350393000002,1397.5557550000055,0.0253808578843586,280.0,1.152,5.0,0.818,1.192,1.644,5.0,5.0,5.0,0.0,1.418,0.812,5.0,5.0,3.893,4.384,1.668,2.048,1.741,1.701,1.491,2.438,4.4,-2.833223762302586,-4.773492954023154,-3.8005254,-4.302458,0.0,-3.677846951823436,-4.10537718878974
536,ANKRD27,VPS29,24.97350393000002,118.8974956999998,0.1618978423684603,940.0,1.152,5.0,0.818,1.192,1.644,5.0,5.0,5.0,0.0,1.418,0.812,2.449,4.854,2.359,1.763,2.766,2.238,4.587,2.479,1.37,1.871,1.554,-4.736312379789295,-2.889873235280144,-1.3118463,-6.2309585,0.0,-4.909533629934977,-2.5002132401259605
537,ANKRD27,YWHAZ,24.97350393000002,479.14495499999896,0.137758286454501,367.0,1.152,5.0,0.818,1.192,1.644,5.0,5.0,5.0,0.0,1.418,0.812,5.0,5.0,2.654,2.091,1.673,2.367,1.888,1.906,1.399,2.551,4.483,-2.8334867628956166,-4.772257821089785,-4.0596085,-3.5154448,0.0,-3.4705019040141853,-4.217715387387968
538,ANKRD34A,YWHAB,2.994384333000006,171.4434139999997,0.3975310763421489,243.00000000000003,2.156,4.095,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,1.996,1.826,1.497,1.976,1.463,1.592,1.147,2.17,4.355,-5.321169535723404,-3.582584687878503,-3.6686194,-4.591921,0.0,-5.131675182365241,-3.710807294113618
539,ANKRD34A,YWHAG,2.994384333000006,121.98233330000005,0.4252364280090957,267.0,2.156,4.095,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,5.0,1.785,1.486,1.957,1.433,1.641,0.849,3.044,4.369,-6.100624254401315,-3.208475877280353,-3.4468184,-4.708785,0.0,-5.691086910504397,-3.2159177562540857
540,ANKRD40,YWHAZ,41.48092933000009,479.14495499999896,0.4616412193748057,282.0,2.572,3.809,0.0,0.0,2.275,0.533,0.0,0.0,0.0,0.707,0.0,5.0,5.0,2.654,2.091,1.673,2.367,1.888,1.906,1.399,2.551,4.483,-1.9378423415972084,-4.959641906697441,-3.1436465,-3.9989417,0.0,-2.7141205813339333,-4.358068360992157
541,ANKRD50,CAPZB,9.71133666700003,178.8647653000002,0.4433707045263834,304.0,2.946,4.526,0.628,0.0,1.136,1.093,3.654,1.133,0.0,0.931,0.0,3.357,5.0,1.835,1.336,1.117,1.772,1.312,1.162,0.0,5.0,4.299,-3.9211686131813193,-3.6973506981977935,-3.914947,-3.3194363,0.0,-3.900900225226184,-3.697053629635491
542,ANKRD50,VPS29,9.71133666700003,118.8974956999998,0.0628882274404367,851.0,2.946,4.526,0.628,0.0,1.136,1.093,3.654,1.133,0.0,0.931,0.0,2.449,4.854,2.359,1.763,2.766,2.238,4.587,2.479,1.37,1.871,1.554,-5.914586410889542,-1.953643041304496,-1.6734132,-6.236473,0.0,-5.803083869374813,-2.0009204004327623
543,ANKRD52,CDK4,36.6197416699998,282.78286330000026,0.1425704576744436,319.0,3.723,3.83,2.353,0.792,0.0,0.758,0.0,0.0,0.0,1.12,1.435,5.0,4.782,3.309,2.47,1.864,2.774,1.994,2.431,1.936,3.053,2.829,-2.882981594922168,-4.170968260225984,-3.0181975,-3.7957413,0.0,-3.7959008936386183,-2.897619520470108
544,ANKRD54,CSNK2A2,43.204023329999984,66.80128833000018,0.0726975277413688,227.99999999999997,4.471,4.643,0.0,0.0,0.0,1.615,0.0,0.0,0.0,0.0,1.214,5.0,4.471,2.097,1.815,1.527,2.114,1.473,1.587,1.225,2.156,1.928,-3.074065182441783,-3.851644741780337,-3.0377584,-4.138006,0.0,-3.198073768739938,-3.68492822559103
545,ANKS1A,YWHAE,20.410131999999972,1397.5557550000055,0.1761672217506626,282.0,4.717,4.79,0.674,0.874,0.0,1.045,0.764,0.645,0.0,1.053,1.022,5.0,5.0,3.893,4.384,1.668,2.048,1.741,1.701,1.491,2.438,4.4,-3.850899707700273,-3.2536199248587936,-3.0387588,-4.2087736,0.0,-4.076774446443392,-3.209306080995998
546,ANKS1A,YWHAB,20.410131999999972,171.4434139999997,0.0340868408013594,438.99999999999994,4.717,4.79,0.674,0.874,0.0,1.045,0.764,0.645,0.0,1.053,1.022,5.0,5.0,1.996,1.826,1.497,1.976,1.463,1.592,1.147,2.17,4.355,-5.193571427452032,-2.0822858668635824,-2.9758818,-4.2121143,0.0,-4.8665985311966775,-2.548895540124464
547,ANKS1A,YWHAH,20.410131999999972,178.25504900000107,0.4288751516755996,388.0,4.717,4.79,0.674,0.874,0.0,1.045,0.764,0.645,0.0,1.053,1.022,2.911,5.0,5.0,1.595,1.057,4.343,1.254,1.256,0.977,1.944,4.336,-4.174415363308768,-2.912429370209894,-3.108145,-4.010373,0.0,-4.293196601023482,-2.9171986955911806
548,ANKS1A,YWHAZ,20.410131999999972,479.14495499999896,0.2321652197479539,415.00000000000006,4.717,4.79,0.674,0.874,0.0,1.045,0.764,0.645,0.0,1.053,1.022,5.0,5.0,2.654,2.091,1.673,2.367,1.888,1.906,1.399,2.551,4.483,-5.9958781096614535,-2.0395312709487583,-2.9361715,-4.3531322,0.0,-5.341254766312816,-2.4962543042538825
549,ANKS6,CETN3,44.035590999999776,63.954216669999916,0.4372903641005602,639.0,2.749,4.145,1.54,1.313,0.701,1.211,0.512,0.0,0.578,1.544,0.799,5.0,4.254,0.984,0.69,0.757,1.114,0.568,0.0,0.0,5.0,1.27,-6.574882507394809,-1.7933232569757878,-2.3064463,-4.7685804,0.0,-5.816399104987092,-1.7851705503159956
550,ANLN,POLR1E,53.67252767999998,53.99581899999994,0.3871106415985123,209.0,4.829,5.0,1.51,1.413,1.117,2.349,1.698,1.068,0.0,5.0,1.803,5.0,2.349,0.986,0.0,0.0,0.0,0.0,0.0,0.0,0.563,0.58,-5.137248410541281,-1.866160804070112,-2.4380674,-4.670059,0.0,-4.802885927974717,-2.2056706691025125
551,ANO6,CANX,12.614512569999995,685.9889127999966,0.5390348857165949,243.00000000000003,1.802,4.515,1.685,1.883,1.335,4.786,1.765,1.714,1.185,1.686,4.437,3.714,4.987,4.125,4.989,3.055,3.153,2.898,2.834,1.936,2.586,4.591,-4.824476443615644,-2.943378335225317,-3.0444047,-4.5548983,0.0,-4.831803920680972,-2.8873272469856683
552,ANO6,VAMP3,12.614512569999995,75.12789667000015,0.6266961285143163,238.0,1.802,4.515,1.685,1.883,1.335,4.786,1.765,1.714,1.185,1.686,4.437,1.938,5.0,1.854,2.012,4.465,4.706,5.0,2.404,1.004,2.052,2.715,-5.175207356483052,-2.57452362537589,-2.5205083,-4.567025,0.0,-5.014755093977351,-2.657890821532453
553,SAR1B,ANP32A,50.253048719999974,544.4840132999991,0.4883673389409244,237.0,2.406,5.0,1.793,5.0,3.886,1.582,1.442,5.0,0.831,1.197,1.992,5.0,5.0,1.681,5.0,1.197,1.607,1.368,1.219,0.0,1.772,1.47,-4.102506869680944,-2.2186510558546333,-2.1825438,-4.695778,0.0,-4.074007306377246,-2.250772628273665
554,KPNA1,ANP32A,73.40049400000005,544.4840132999991,0.0592813380493071,404.0,5.0,5.0,1.652,1.514,1.348,1.717,1.501,1.525,0.829,1.62,1.574,5.0,5.0,1.681,5.0,1.197,1.607,1.368,1.219,0.0,1.772,1.47,-4.958469520112972,-1.8351103578608268,-2.3228729,-3.8356209,0.0,-4.561362746580412,-2.0417734586243284
555,DRG1,ANP32A,142.14742629999978,544.4840132999991,0.628814693867,216.0,5.0,5.0,0.0,0.0,0.84,0.514,0.0,0.0,0.0,1.165,0.0,5.0,5.0,1.681,5.0,1.197,1.607,1.368,1.219,0.0,1.772,1.47,-3.1778595399979483,-2.836174859045514,-2.1180553,-4.0026736,0.0,-3.511862367398461,-2.6213815143040904
556,ACTR2,ANP32A,192.39643030000104,544.4840132999991,0.2838328788455566,220.00000000000003,5.0,5.0,1.558,1.262,1.318,1.867,1.528,4.267,0.758,5.0,4.329,5.0,5.0,1.681,5.0,1.197,1.607,1.368,1.219,0.0,1.772,1.47,-2.920281746159753,-2.858933590884566,-2.5507343,-3.9025192,0.0,-3.0529388182237085,-2.967370644304156
557,SAR1B,ANP32B,50.253048719999974,410.33886329999996,0.410041944866578,270.0,2.406,5.0,1.793,5.0,3.886,1.582,1.442,5.0,0.831,1.197,1.992,5.0,5.0,1.801,1.026,0.733,1.158,0.942,0.64,0.0,1.279,4.199,-3.6513888610855374,-2.640619999122998,-2.090816,-4.0212574,0.0,-3.730618562268396,-2.5475877051792724
558,KPNA6,ANP32B,34.05633200000006,410.33886329999996,0.1853371987291643,385.0,4.478,4.821,1.388,1.177,0.739,1.898,1.142,0.772,0.0,1.344,0.972,5.0,5.0,1.801,1.026,0.733,1.158,0.942,0.64,0.0,1.279,4.199,-4.933134548916813,-1.284922172768151,-2.5645006,-4.284478,0.0,-4.544568898445155,-1.7883025424433645
559,KPNA1,ANP32B,73.40049400000005,410.33886329999996,0.0144251328420808,639.0,5.0,5.0,1.652,1.514,1.348,1.717,1.501,1.525,0.829,1.62,1.574,5.0,5.0,1.801,1.026,0.733,1.158,0.942,0.64,0.0,1.279,4.199,-4.275884221399961,-2.343793128303844,-2.3153138,-4.1183414,0.0,-4.203853419582369,-2.304179017248467
560,SRP9,ANP32B,744.4912667,410.33886329999996,0.5563664235053583,204.99999999999997,2.24,5.0,1.234,4.407,0.842,1.316,0.953,0.902,0.0,0.938,1.957,5.0,5.0,1.801,1.026,0.733,1.158,0.942,0.64,0.0,1.279,4.199,-4.256826722821665,-1.50597132559951,-1.5593939,-4.2775116,0.0,-4.232319341757494,-1.5643801221936564
561,ANP32B,PARP1,410.33886329999996,923.5723299999944,0.3400593000326191,238.0,5.0,5.0,1.801,1.026,0.733,1.158,0.942,0.64,0.0,1.279,4.199,5.0,5.0,5.0,2.839,2.07,2.971,2.205,2.761,2.116,3.012,2.914,-2.791665099330866,-2.917750127554168,-2.2609625,-3.5629284,0.0,-3.0711324594448883,-2.651412718669956
562,POLR1D,ANP32B,198.24864160000098,410.33886329999996,0.0240232157816254,324.0,5.0,4.744,1.431,1.133,2.399,1.777,0.853,0.904,0.0,1.421,2.04,5.0,5.0,1.801,1.026,0.733,1.158,0.942,0.64,0.0,1.279,4.199,-3.098606115387168,-3.037618409709744,-2.0644088,-3.795517,0.0,-3.253081455605604,-2.850130049954004
563,POLR1E,ANP32E,53.99581899999994,170.05079800000019,0.1760399536533625,444.00000000000006,5.0,2.349,0.986,0.0,0.0,0.0,0.0,0.0,0.0,0.563,0.58,5.0,4.577,1.723,0.56,0.0,2.456,2.0,0.0,0.0,1.156,0.813,-3.227757056851696,-3.4305199036568608,-2.537002,-4.4501104,0.0,-3.73666198602384,-3.0243957893403643
564,ANP32E,SRP9,170.05079800000019,744.4912667,0.2120850920814811,216.0,5.0,4.577,1.723,0.56,0.0,2.456,2.0,0.0,0.0,1.156,0.813,2.24,5.0,1.234,4.407,0.842,1.316,0.953,0.902,0.0,0.938,1.957,-3.422698268914388,-2.346669718032304,-2.2071457,-3.9390419,0.0,-3.661218921515003,-2.2274998237121717
565,KPNA6,ANP32E,34.05633200000006,170.05079800000019,0.1092397815169819,632.0,4.478,4.821,1.388,1.177,0.739,1.898,1.142,0.772,0.0,1.344,0.972,5.0,4.577,1.723,0.56,0.0,2.456,2.0,0.0,0.0,1.156,0.813,-5.055666211076577,-1.1775915074110204,-2.6972194,-4.377824,0.0,-4.6892476805931125,-1.608535139226771
566,POLR1D,ANP32E,198.24864160000098,170.05079800000019,0.4453373455631828,196.0,5.0,4.744,1.431,1.133,2.399,1.777,0.853,0.904,0.0,1.421,2.04,5.0,4.577,1.723,0.56,0.0,2.456,2.0,0.0,0.0,1.156,0.813,-1.670262689149535,-4.464547323253225,-2.5056162,-3.9628909,0.0,-2.5638908732327,-3.80124974159771
567,KPNA1,ANP32E,73.40049400000005,170.05079800000019,0.2580158349067534,534.0,5.0,5.0,1.652,1.514,1.348,1.717,1.501,1.525,0.829,1.62,1.574,5.0,4.577,1.723,0.56,0.0,2.456,2.0,0.0,0.0,1.156,0.813,-4.308356690331589,-2.310606150878752,-2.7271779,-3.7785552,0.0,-4.096816233241066,-2.338136897941596
568,ANXA1,CSNK2A2,1.0367835329999977,66.80128833000018,0.2233731673441871,216.0,5.0,5.0,2.516,2.293,1.777,5.0,5.0,2.303,1.605,2.637,5.0,5.0,4.471,2.097,1.815,1.527,2.114,1.473,1.587,1.225,2.156,1.928,-2.56256580450989,-4.691984716285839,-3.7375174,-4.6399827,0.0,-3.5051391384994397,-4.201876625113748
569,ANXA1,INPPL1,1.0367835329999977,126.90486370000005,0.3116121132203243,219.0,5.0,5.0,2.516,2.293,1.777,5.0,5.0,2.303,1.605,2.637,5.0,4.615,4.845,1.66,1.624,4.541,4.464,1.915,1.65,0.831,4.41,1.843,-5.045221377461687,-2.215076051431096,-3.6128552,-4.3921237,0.0,-4.882091448749439,-2.324344743798978
570,CALD1,ANXA11,58.58865051999987,67.59426132999992,0.0984106305174715,252.99999999999997,3.582,4.661,1.447,1.506,0.914,4.631,0.764,0.801,0.0,5.0,1.879,5.0,5.0,1.722,1.743,1.239,3.676,1.821,5.0,0.762,5.0,4.403,-2.2239977442371326,-4.029613419688669,-2.9679441,-3.0819805,0.0,-2.679400882381658,-3.5996301662867
571,HSPBP1,ANXA11,87.21501699999973,67.59426132999992,0.1115343163789172,233.0,2.894,4.427,1.968,3.805,1.404,1.664,1.346,1.91,1.138,1.594,4.374,5.0,5.0,1.722,1.743,1.239,3.676,1.821,5.0,0.762,5.0,4.403,-3.0653254902671008,-3.311073983626453,-3.3109746,-3.3512933,0.0,-3.2226086109361463,-3.1477422010269542
572,SLC35B2,ANXA4,38.90008169999999,15.805211670000013,0.5672915593987382,261.0,1.454,5.0,1.211,3.556,5.0,3.612,1.438,1.123,0.59,1.034,1.299,4.64,4.857,1.908,1.873,1.914,4.434,1.713,1.73,1.046,2.171,4.401,-6.700860650669595,-0.95693780757508,-2.7396917,-4.2125425,0.0,-5.98186032092848,-1.481737378578848
573,FBL,ANXA5,783.7958632999996,196.53376170000033,0.5604524105612549,442.0,5.0,3.11,2.494,1.908,1.57,1.993,1.371,1.518,1.26,2.28,4.434,4.413,4.902,3.742,3.011,2.191,4.457,2.706,3.056,1.949,3.214,4.695,-5.201844161932866,-0.739136675405508,-1.7168872,-3.7729871,0.0,-4.752981434220156,-1.1886720186898108
574,CALD1,ANXA6,58.58865051999987,102.30789069999994,0.4387275878472204,335.0,3.582,4.661,1.447,1.506,0.914,4.631,0.764,0.801,0.0,5.0,1.879,4.169,5.0,3.149,1.9,1.512,3.962,5.0,5.0,0.889,2.191,4.453,-2.579053474786748,-3.674763631303649,-3.3782978,-2.9661524,0.0,-2.881952313421173,-3.3724627761093267
575,AP1AR,CLTA,31.442310669999976,244.93483040000024,0.3486422034857075,190.0,2.515,5.0,2.028,0.727,5.0,1.342,5.0,1.246,0.609,1.56,0.872,1.729,5.0,1.449,1.338,4.298,3.794,4.366,4.336,0.0,3.718,1.766,-4.087257776975796,-3.396072726893333,-2.948719,-3.917662,0.0,-3.997169985421563,-3.318513125129753
576,AP1AR,STX7,31.442310669999976,17.685280329999973,0.7081163811082314,374.0,2.515,5.0,2.028,0.727,5.0,1.342,5.0,1.246,0.609,1.56,0.872,1.627,5.0,1.761,1.937,2.042,5.0,5.0,5.0,1.0,1.63,4.302,-4.635768569190049,-2.838109453288289,-2.2929692,-4.4677033,0.0,-4.697241676740301,-2.829386207730668
577,AP1AR,CLTB,31.442310669999976,110.89275199999936,0.4401922618493908,248.0,2.515,5.0,2.028,0.727,5.0,1.342,5.0,1.246,0.609,1.56,0.872,2.567,5.0,1.202,1.164,2.78,4.55,1.626,1.417,0.605,1.648,1.712,-4.298406356626712,-3.1766818619278343,-2.7620316,-4.0744295,0.0,-4.125925757900739,-3.0842232444584967
578,AP1B1,CLTB,88.41663420999988,110.89275199999936,0.6097375335990038,883.0,2.071,5.0,1.003,1.081,5.0,2.335,4.369,4.321,0.54,1.368,1.225,2.567,5.0,1.202,1.164,2.78,4.55,1.626,1.417,0.605,1.648,1.712,-4.8310458752172565,-1.5301570625646328,-2.1023562,-4.776514,0.0,-4.672866525999878,-1.6918477848791702
579,AP1B1,CLTA,88.41663420999988,244.93483040000024,0.4472009174788665,890.0,2.071,5.0,1.003,1.081,5.0,2.335,4.369,4.321,0.54,1.368,1.225,1.729,5.0,1.449,1.338,4.298,3.794,4.366,4.336,0.0,3.718,1.766,-5.11885958354679,-1.3633472920027994,-1.6416427,-4.5620365,0.0,-4.8939139963016665,-1.569595586040098
580,NECAP2,AP1B1,45.437124369999864,88.41663420999988,0.1144655488040406,919.0,1.941,4.509,0.0,0.0,0.685,4.193,1.271,0.0,0.0,0.188,0.881,2.071,5.0,1.003,1.081,5.0,2.335,4.369,4.321,0.54,1.368,1.225,-3.671380806914605,-3.0551377732731964,-1.6764758,-4.7130623,0.0,-4.232169678123704,-2.555197741933742
581,AKT2,AP1G1,135.85715829999995,50.5422626299999,0.0868909001038882,386.0,5.0,5.0,2.661,2.259,1.618,4.561,3.814,2.102,2.373,2.539,2.559,1.846,5.0,2.699,1.332,4.411,3.761,5.0,4.349,0.0,1.188,1.353,-3.017906023056956,-4.166627158109349,-2.8840113,-2.7367778,0.0,-3.41302505331122,-3.41671550860483
582,AP1G1,CLTB,50.5422626299999,110.89275199999936,0.5149460201438337,772.0,1.846,5.0,2.699,1.332,4.411,3.761,5.0,4.349,0.0,1.188,1.353,2.567,5.0,1.202,1.164,2.78,4.55,1.626,1.417,0.605,1.648,1.712,-3.05673930554263,-3.3660897712393654,-2.520138,-4.468156,0.0,-3.4085282269134423,-3.0544814514740635
583,AP1G1,CLTA,50.5422626299999,244.93483040000024,0.317801863168036,734.0,1.846,5.0,2.699,1.332,4.411,3.761,5.0,4.349,0.0,1.188,1.353,1.729,5.0,1.449,1.338,4.298,3.794,4.366,4.336,0.0,3.718,1.766,-3.9689832238914073,-2.4665521423218464,-2.1902652,-4.1847196,0.0,-4.03647609084748,-2.5811201121120426
584,AP1M1,CLTB,70.39522132999988,110.89275199999936,0.5868705349973988,747.0,2.244,5.0,2.131,2.199,5.0,4.346,4.408,4.343,0.656,1.225,4.236,2.567,5.0,1.202,1.164,2.78,4.55,1.626,1.417,0.605,1.648,1.712,-4.100649493565626,-2.28656714057699,-2.337221,-4.4837766,0.0,-4.0316349886117,-2.614267288748432
585,AP1M1,CSNK2A2,70.39522132999988,66.80128833000018,0.4343795110701337,573.0,2.244,5.0,2.131,2.199,5.0,4.346,4.408,4.343,0.656,1.225,4.236,5.0,4.471,2.097,1.815,1.527,2.114,1.473,1.587,1.225,2.156,1.928,-1.5972207605567166,-4.7832407211794985,-2.6289554,-3.3614967,0.0,-2.515409683767136,-3.882021422787846
586,AP1M1,CAPZB,70.39522132999988,178.8647653000002,0.2647597958953272,345.0,2.244,5.0,2.131,2.199,5.0,4.346,4.408,4.343,0.656,1.225,4.236,3.357,5.0,1.835,1.336,1.117,1.772,1.312,1.162,0.0,5.0,4.299,-0.1621611228692283,-6.218282078241809,-2.8781285,-2.9626458,0.0,-2.931408012714356,-3.3657700329551967
587,AP1M1,CLTA,70.39522132999988,244.93483040000024,0.3504181397539331,716.0,2.244,5.0,2.131,2.199,5.0,4.346,4.408,4.343,0.656,1.225,4.236,1.729,5.0,1.449,1.338,4.298,3.794,4.366,4.336,0.0,3.718,1.766,-4.463864269724458,-1.9570553628938865,-2.245294,-4.09336,0.0,-4.248106405176607,-2.127778832689957
588,AP1M1,SAR1B,70.39522132999988,50.253048719999974,0.8451684108789762,204.0,2.244,5.0,2.131,2.199,5.0,4.346,4.408,4.343,0.656,1.225,4.236,2.406,5.0,1.793,5.0,3.886,1.582,1.442,5.0,0.831,1.197,1.992,-3.703441885767407,-2.6790386482628024,-2.066844,-4.5008774,0.0,-3.966954796416924,-2.306282515095257
589,AP1M1,SEC23A,70.39522132999988,79.99593743000008,0.5522585853865275,285.0,2.244,5.0,2.131,2.199,5.0,4.346,4.408,4.343,0.656,1.225,4.236,3.34,5.0,1.102,5.0,3.345,1.5,1.434,1.273,1.027,1.479,1.65,-3.690856363421729,-2.69143209070919,-2.3944497,-4.092988,0.0,-3.782661047949541,-2.6255390701222376
590,NECAP1,AP1M1,37.23587371000018,70.39522132999988,0.0232708076268137,654.0,1.321,4.604,0.0,0.0,0.934,3.502,1.299,0.0,0.0,1.603,0.874,2.244,5.0,2.131,2.199,5.0,4.346,4.408,4.343,0.656,1.225,4.236,-2.338245528809321,-4.377285240604129,-2.6232133,-3.2382252,0.0,-3.0918035777118247,-3.607948862409241
591,AP1S1,CLTA,64.86304799999989,244.93483040000024,0.4325798120442198,932.0,2.409,5.0,2.252,1.098,5.0,3.647,4.366,4.334,0.558,0.921,0.964,1.729,5.0,1.449,1.338,4.298,3.794,4.366,4.336,0.0,3.718,1.766,-5.085319422744391,-1.7812411289243084,-1.7814898,-4.875059,0.0,-4.959972352545373,-1.9639600993966757
592,AP1S1,CANX,64.86304799999989,685.9889127999966,0.3893575516876617,223.0,2.409,5.0,2.252,1.098,5.0,3.647,4.366,4.334,0.558,0.921,0.964,3.714,4.987,4.125,4.989,3.055,3.153,2.898,2.834,1.936,2.586,4.591,-5.270791645321721,-1.647914220699554,-2.7972724,-4.1017404,0.0,-4.690279997097764,-2.17048371112886
593,NECAP2,AP2A1,45.437124369999864,50.94269367000008,0.1078830506143289,990.0,1.941,4.509,0.0,0.0,0.685,4.193,1.271,0.0,0.0,0.188,0.881,2.273,5.0,1.221,1.323,5.0,5.0,4.369,4.323,0.0,1.703,1.26,-4.930422709832698,-1.8121341617636049,-1.9206469,-4.7175665,0.0,-5.049436740388398,-1.838162822639055
594,EPS15,AP2A1,20.37273667,50.94269367000008,0.0444294305644998,991.0,3.477,5.0,1.668,1.895,2.217,5.0,4.134,2.404,0.989,2.302,1.917,2.273,5.0,1.221,1.323,5.0,5.0,4.369,4.323,0.0,1.703,1.26,-5.036084347597848,-1.6787174018833555,-2.0267017,-4.8189754,0.0,-5.137389815980616,-1.6624891694081447
595,AP2A1,CLTB,50.94269367000008,110.89275199999936,0.394252034597993,992.0,2.273,5.0,1.221,1.323,5.0,5.0,4.369,4.323,0.0,1.703,1.26,2.567,5.0,1.202,1.164,2.78,4.55,1.626,1.417,0.605,1.648,1.712,-3.8786176471880656,-2.654356054749905,-2.206168,-4.8929243,0.0,-4.159972658810345,-2.4794665236936564
596,NECAP1,AP2A1,37.23587371000018,50.94269367000008,0.2220297030935062,955.0000000000001,1.321,4.604,0.0,0.0,0.934,3.502,1.299,0.0,0.0,1.603,0.874,2.273,5.0,1.221,1.323,5.0,5.0,4.369,4.323,0.0,1.703,1.26,-4.195900578351741,-2.522882305687164,-2.028081,-4.381597,0.0,-4.581162823424155,-2.2026018547995374
597,AP2A1,CLTA,50.94269367000008,244.93483040000024,0.2853282468808736,983.0,2.273,5.0,1.221,1.323,5.0,5.0,4.369,4.323,0.0,1.703,1.26,1.729,5.0,1.449,1.338,4.298,3.794,4.366,4.336,0.0,3.718,1.766,-4.4332535256694285,-2.1326810228263,-1.761925,-4.8533874,0.0,-4.57345064779391,-2.1311670483948446
598,AP2A1,SF3B1,50.94269367000008,208.2259350000008,0.3574605472778019,227.99999999999997,2.273,5.0,1.221,1.323,5.0,5.0,4.369,4.323,0.0,1.703,1.26,5.0,1.954,1.467,1.073,0.0,3.148,0.675,0.675,0.0,1.371,1.206,-2.688548528719063,-3.84110835093717,-3.4106886,-3.391838,0.0,-3.129310544852927,-3.478646557405252
599,RALBP1,AP2A1,41.106628669999765,50.94269367000008,0.4502723901142602,894.0,4.682,5.0,5.0,0.946,0.733,4.345,1.85,1.027,0.0,3.652,1.079,2.273,5.0,1.221,1.323,5.0,5.0,4.369,4.323,0.0,1.703,1.26,-4.5650629269786105,-2.828017487662228,-2.254902,-4.8476114,1.0,-4.6574746037124655,-2.5621153008759228
